COUNTY,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
01001,36066,0.289645889,0.244877561,0.506521739,0.289994521
01001,36703,0.004412370,0.004497751,0.000000000,0.004348719
01001,36068,0.048386494,0.207896052,0.004347826,0.058622107
01001,36749,0.014059754,0.001999000,0.017391304,0.013285851
01001,36067,0.469842576,0.488755622,0.384782609,0.469798658
01001,36006,0.016789440,0.003998001,0.013043478,0.015853993
01001,36022,0.076580787,0.012993503,0.017391304,0.071291604
01001,36003,0.034289347,0.016491754,0.041304348,0.033180386
01001,36091,0.007815129,0.001999000,0.000000000,0.007293521
01001,36758,0.005758516,0.000999500,0.004347826,0.005410218
01001,36051,0.031372696,0.013993003,0.010869565,0.029858923
01001,36008,0.001047003,0.001499250,0.000000000,0.001061498
01003,36502,0.000659950,0.000616143,0.000000000,0.000645515
01003,36507,0.068864964,0.062318458,0.088443888,0.068674473
01003,36550,0.000905512,0.000352082,0.000000000,0.000846805
01003,36551,0.027779270,0.019364493,0.021276596,0.027007517
01003,36576,0.014250305,0.002200511,0.023362537,0.013451701
01003,36547,0.056832396,0.054044538,0.000834376,0.055680880
01003,36533,0.010060393,0.049643517,0.000834376,0.013028299
01003,36535,0.114907952,0.154387818,0.139340843,0.118427720
01003,36579,0.005870481,0.002024470,0.004589070,0.005545877
01003,36574,0.006154413,0.002112490,0.006675010,0.005844341
01003,36562,0.005241227,0.001408327,0.010012516,0.005018359
01003,36542,0.106152111,0.062846580,0.123487693,0.103025592
01003,36567,0.043825252,0.034856087,0.075928244,0.043652088
01003,36555,0.004151543,0.000704163,0.004589070,0.003886972
01003,36526,0.118460936,0.158436757,0.113892365,0.121537298
01003,36527,0.046004620,0.054132559,0.073425115,0.047101776
01003,36530,0.037049258,0.016635860,0.026700042,0.035267333
01003,36559,0.006269520,0.011794736,0.000417188,0.006607853
01003,36511,0.005870481,0.004665082,0.002503129,0.005719402
01003,36549,0.023151950,0.005017164,0.000834376,0.021350584
01003,36580,0.027157690,0.025349881,0.027534418,0.027021399
01003,36577,0.004964969,0.024645718,0.000834376,0.006448210
01003,36564,0.008801885,0.007833817,0.000417188,0.008586044
01003,36532,0.116450393,0.125957222,0.147267418,0.117712794
01003,36561,0.117816335,0.085555849,0.105548602,0.115068265
01003,36536,0.011671898,0.027462371,0.000834376,0.012736776
01003,36578,0.010628257,0.005633307,0.000417188,0.010064482
01003,36480,0.000046043,0.000000000,0.000000000,0.000041646
01005,36072,0.080779221,0.170597916,0.005128205,0.088400613
01005,36311,0.020909091,0.003291278,0.002564103,0.018679385
01005,36017,0.081233766,0.071311026,0.102564103,0.080679044
01005,36016,0.126038961,0.047723533,0.343589744,0.122750241
01005,36048,0.050844156,0.012068020,0.012820513,0.045988758
01005,36053,0.033181818,0.017004937,0.007692308,0.030943053
01005,36317,0.001493506,0.000548546,0.000000000,0.001362630
01005,36374,0.004480519,0.002742732,0.000000000,0.004201442
01005,36027,0.601038961,0.674712013,0.525641026,0.606994833
01007,35115,0.005844955,0.001724138,0.000000000,0.005535936
01007,35456,0.000307629,0.000000000,0.000000000,0.000286342
01007,36750,0.003999180,0.000000000,0.000000000,0.003722440
01007,36792,0.038658737,0.010344828,0.020689655,0.036842608
01007,36793,0.019483183,0.003448276,0.055172414,0.019089434
01007,35042,0.306706317,0.434482759,0.351724138,0.314402978
01007,35188,0.121923708,0.224137931,0.124137931,0.127612866
01007,35035,0.079368335,0.037931034,0.027586207,0.076357736
01007,35034,0.148174733,0.174137931,0.241379310,0.150901976
01007,35111,0.012612797,0.003448276,0.013793103,0.012121791
01007,35184,0.262920427,0.110344828,0.165517241,0.253125895
01009,35146,0.014369644,0.001525553,0.000000000,0.013589635
01009,35016,0.005875089,0.000762777,0.000000000,0.005562597
01009,35013,0.000000000,0.000762777,0.000000000,0.000035206
01009,35180,0.099202934,0.081617086,0.229729730,0.100091536
01009,35079,0.153201362,0.068649886,0.062162162,0.148112942
01009,35121,0.264865472,0.533943555,0.435135135,0.279502887
01009,35031,0.139168507,0.073226545,0.100000000,0.135614702
01009,35980,0.024959772,0.009916095,0.005405405,0.024010703
01009,35952,0.058563784,0.070938215,0.032432432,0.058794536
01009,35097,0.028814130,0.040427155,0.013513514,0.029150824
01009,35172,0.040938517,0.019069413,0.040540541,0.039923954
01009,35133,0.067544812,0.032799390,0.043243243,0.065624560
01009,35063,0.009392658,0.002288330,0.005405405,0.009012815
01009,35976,0.008756502,0.001525553,0.010810811,0.008449514
01009,35126,0.008793923,0.004576659,0.000000000,0.008484720
01009,35049,0.066497025,0.054157132,0.016216216,0.065272497
01009,35957,0.009055869,0.003813883,0.005405405,0.008766371
01011,36052,0.005218788,0.004830918,0.000000000,0.005141388
01011,36029,0.088920112,0.012077295,0.020000000,0.082445832
01011,36053,0.129064633,0.038647343,0.160000000,0.122475211
01011,36005,0.031914894,0.019323671,0.000000000,0.030664708
01011,36031,0.000000000,0.002415459,0.000000000,0.000183621
01011,36089,0.744881574,0.922705314,0.820000000,0.759089240
01013,36037,0.636248309,0.878003697,0.244131455,0.637061646
01013,36042,0.025287551,0.003696858,0.001564945,0.022443706
01013,36456,0.089648173,0.026802218,0.046948357,0.082613511
01013,36015,0.000000000,0.000924214,0.000000000,0.000073828
01013,36030,0.029685386,0.015711645,0.000000000,0.027168697
01013,36033,0.199847767,0.071164510,0.596244131,0.208268734
01013,36071,0.001014885,0.000000000,0.000000000,0.000885936
01013,36032,0.018267930,0.003696858,0.111111111,0.021483942
01015,36201,0.171740414,0.285857717,0.124255952,0.181579832
01015,36272,0.073192146,0.062392427,0.055059524,0.071852101
01015,36265,0.159584614,0.077022375,0.218005952,0.152900840
01015,36203,0.127083365,0.203671830,0.200148810,0.135583193
01015,36279,0.020118379,0.005163511,0.004464286,0.018433613
01015,36206,0.086044294,0.061962134,0.078125000,0.083643697
01015,36253,0.000000000,0.000286862,0.000000000,0.000026891
01015,36257,0.006085469,0.005306942,0.000744048,0.005915966
01015,36204,0.010838796,0.015060241,0.000744048,0.011052101
01015,36205,0.014865499,0.012335055,0.049851190,0.015260504
01015,36207,0.157283640,0.116896156,0.202380952,0.154312605
01015,36277,0.039434445,0.005880666,0.016369048,0.035872269
01015,36271,0.048244751,0.013482501,0.010416667,0.044302521
01015,35905,0.004859292,0.002725186,0.001488095,0.004598319
01015,36254,0.000000000,0.000143431,0.000000000,0.000013445
01015,36260,0.021193176,0.007888698,0.004464286,0.019643697
01015,36202,0.027021299,0.099541021,0.001488095,0.033357983
01015,36250,0.030306241,0.024239816,0.031994048,0.029768067
01015,35096,0.002104180,0.000143431,0.000000000,0.001882353
01017,36850,0.009291643,0.005000000,0.005333333,0.008933690
01017,36276,0.009396043,0.005000000,0.000000000,0.008933690
01017,36854,0.337004750,0.363571429,0.232000000,0.336900440
01017,36274,0.015712272,0.015000000,0.008000000,0.015526467
01017,36852,0.017278279,0.013571429,0.005333333,0.016816358
01017,36879,0.016547476,0.004285714,0.008000000,0.015574240
01017,36862,0.174557603,0.191428571,0.293333333,0.177813873
01017,36855,0.046667015,0.019285714,0.034666667,0.044620676
01017,36863,0.366811087,0.382857143,0.410666667,0.368669979
01017,36801,0.006733831,0.000000000,0.002666667,0.006210587
01019,35961,0.021307331,0.009122007,0.000000000,0.020358799
01019,36275,0.000000000,0.001140251,0.000000000,0.000067191
01019,35901,0.003033586,0.002280502,0.000000000,0.002956393
01019,35959,0.198194294,0.083238312,0.229813665,0.191762413
01019,36272,0.105525460,0.033067275,0.037267081,0.100517369
01019,35903,0.000722282,0.001140251,0.000000000,0.000739098
01019,35984,0.011628747,0.000000000,0.006211180,0.010884902
01019,35967,0.012423257,0.005701254,0.000000000,0.011892764
01019,35983,0.142145179,0.100342075,0.105590062,0.139286434
01019,35960,0.395016251,0.735461802,0.596273292,0.417254586
01019,35973,0.110003611,0.028506271,0.024844720,0.104280051
01021,35171,0.068492524,0.038490566,0.046511628,0.066592627
01021,36793,0.007315623,0.006792453,0.009302326,0.007304259
01021,35045,0.326093914,0.695849057,0.483720930,0.348468669
01021,36758,0.011019158,0.006037736,0.000000000,0.010636026
01021,35115,0.054227059,0.004528302,0.041860465,0.051300671
01021,36750,0.063097252,0.042264151,0.218604651,0.063346290
01021,35040,0.021306753,0.004528302,0.027906977,0.020417752
01021,36091,0.086278634,0.034716981,0.041860465,0.082952458
01021,36051,0.010287595,0.003018868,0.000000000,0.009781727
01021,36792,0.011202048,0.004528302,0.000000000,0.010721456
01021,36790,0.005440995,0.000754717,0.000000000,0.005125796
01021,36006,0.009464588,0.003773585,0.023255814,0.009269147
01021,35085,0.193041013,0.093584906,0.079069767,0.186365384
01021,35046,0.132732843,0.061132075,0.027906977,0.127717740
01023,36919,0.142173423,0.074561404,0.000000000,0.137278107
01023,36912,0.144425676,0.008771930,0.000000000,0.135437212
01023,36913,0.003237613,0.006578947,0.000000000,0.003418803
01023,36910,0.005349099,0.004385965,0.288888889,0.006969099
01023,36916,0.042229730,0.035087719,0.000000000,0.041551611
01023,36921,0.082629505,0.019736842,0.000000000,0.078369494
01023,36922,0.046734234,0.002192982,0.000000000,0.043786982
01023,36915,0.053350225,0.017543860,0.044444444,0.051150559
01023,36904,0.310247748,0.710526316,0.622222222,0.336094675
01023,36558,0.000703829,0.000000000,0.000000000,0.000657462
01023,36908,0.168918919,0.120614035,0.044444444,0.165285996
01025,36545,0.371607675,0.435114504,0.378947368,0.376899278
01025,36540,0.035700635,0.003392706,0.000000000,0.032382262
01025,36436,0.020334837,0.005089059,0.003508772,0.018769337
01025,36482,0.044568458,0.009329941,0.007017544,0.040976281
01025,36451,0.183319318,0.115351993,0.242105263,0.178961843
01025,36446,0.000000000,0.000848176,0.000000000,0.000068752
01025,36782,0.000076447,0.000000000,0.000000000,0.000068752
01025,36727,0.008791377,0.000000000,0.007017544,0.008044001
01025,36784,0.287363351,0.412213740,0.347368421,0.298659333
01025,36524,0.048237902,0.018659881,0.014035088,0.045170162
01027,36276,0.017964072,0.011940299,0.000000000,0.017547378
01027,36268,0.002206114,0.000000000,0.000000000,0.002105685
01027,36258,0.079210001,0.128358209,0.033613445,0.080316856
01027,35082,0.020485345,0.017910448,0.016806723,0.020354958
01027,35072,0.097909444,0.041791045,0.000000000,0.094856112
01027,35160,0.047273873,0.005970149,0.008403361,0.045422641
01027,36267,0.000000000,0.002985075,0.000000000,0.000100271
01027,36256,0.003781910,0.002985075,0.000000000,0.003710017
01027,36251,0.349826662,0.405970149,0.487394958,0.353354056
01027,36255,0.071120916,0.026865672,0.008403361,0.068885992
01027,36266,0.310221662,0.355223881,0.445378151,0.313346034
01029,36261,0.000000000,0.001834862,0.000000000,0.000117220
01029,36273,0.181945150,0.194495413,0.100000000,0.181690306
01029,36268,0.000126968,0.000000000,0.000000000,0.000117220
01029,36269,0.090274251,0.023853211,0.063636364,0.085687493
01029,36272,0.026282377,0.005504587,0.000000000,0.024616106
01029,36258,0.042153377,0.033027523,0.045454545,0.041612941
01029,36207,0.002666328,0.000000000,0.000000000,0.002461611
01029,36264,0.557897410,0.675229358,0.736363636,0.567694291
01029,36262,0.098654139,0.066055046,0.054545455,0.096002813
01031,36009,0.002010672,0.000957396,0.001686341,0.001926850
01031,36351,0.074433532,0.053135472,0.003372681,0.071398543
01031,36467,0.007114686,0.000478698,0.000000000,0.006481222
01031,36311,0.004214678,0.000000000,0.000000000,0.003818666
01031,36453,0.024746733,0.014360938,0.003372681,0.023542601
01031,36322,0.000309334,0.000000000,0.000000000,0.000280269
01031,36330,0.629263011,0.747726185,0.760539629,0.640660034
01031,36323,0.167659114,0.159406415,0.217537943,0.168091368
01031,36316,0.017593380,0.004308281,0.000000000,0.016255605
01031,36477,0.006302683,0.003350886,0.001686341,0.005990751
01031,36346,0.030044080,0.007659167,0.003372681,0.027851738
01031,36010,0.015196041,0.004786979,0.000000000,0.014118554
01031,36034,0.005529348,0.000478698,0.008431703,0.005220011
01031,36079,0.007772021,0.002872188,0.000000000,0.007251962
01031,36318,0.007810687,0.000478698,0.000000000,0.007111827
01033,35616,0.078283250,0.037082818,0.008368201,0.072414905
01033,35672,0.002440084,0.000000000,0.000000000,0.002140198
01033,35582,0.000033426,0.000000000,0.000000000,0.000029318
01033,35646,0.074038172,0.033992583,0.030334728,0.069014043
01033,35674,0.340943276,0.326019778,0.393305439,0.340995045
01033,35660,0.183775111,0.235475896,0.226987448,0.189891231
01033,35653,0.006384330,0.000618047,0.003138075,0.005746284
01033,35661,0.296587225,0.351977750,0.331589958,0.302823302
01033,35654,0.017515125,0.014833127,0.006276151,0.016945674
01035,36421,0.013831967,0.005780347,0.000000000,0.013046010
01035,36473,0.013703893,0.001445087,0.000000000,0.012580082
01035,36460,0.003457992,0.014450867,0.000000000,0.004309843
01035,36475,0.093878074,0.018786127,0.000000000,0.086895748
01035,36401,0.612961066,0.878612717,0.929411765,0.637507280
01035,36033,0.002433402,0.000000000,0.000000000,0.002213162
01035,36454,0.006531762,0.004335260,0.011764706,0.006406523
01035,36426,0.011654713,0.007225434,0.000000000,0.011182295
01035,36432,0.238089139,0.066473988,0.058823529,0.222481072
01035,36502,0.003329918,0.001445087,0.000000000,0.003145020
01035,36429,0.000000000,0.001445087,0.000000000,0.000116482
01035,36471,0.000128074,0.000000000,0.000000000,0.000116482
01037,35183,0.092070378,0.099567100,0.025641026,0.091970121
01037,35151,0.162328272,0.125541126,0.051282051,0.160830999
01037,35010,0.103759942,0.056277056,0.333333333,0.103524743
01037,35150,0.013135695,0.017316017,0.000000000,0.013188609
01037,35046,0.016871535,0.021645022,0.000000000,0.016923436
01037,35089,0.092431911,0.147186147,0.102564103,0.093954248
01037,35072,0.266329236,0.251082251,0.256410256,0.265873016
01037,35136,0.235478429,0.272727273,0.205128205,0.236344538
01037,36080,0.000602555,0.000000000,0.000000000,0.000583567
01037,36026,0.016992046,0.008658009,0.025641026,0.016806723
01039,36474,0.071976749,0.015267176,0.000000000,0.065514875
01039,36028,0.016847555,0.004017678,0.000000000,0.015379647
01039,36477,0.000045411,0.000000000,0.000000000,0.000040367
01039,36038,0.000000000,0.000000000,0.003802281,0.000040367
01039,36420,0.308523682,0.515066292,0.395437262,0.330198200
01039,36476,0.000000000,0.000401768,0.000000000,0.000040367
01039,36467,0.239589483,0.227400562,0.307984791,0.239090946
01039,36442,0.128241224,0.139815187,0.129277567,0.129415089
01039,36483,0.008673539,0.002812374,0.000000000,0.007992573
01039,36455,0.000000000,0.000401768,0.000000000,0.000040367
01039,36421,0.226102357,0.094817196,0.163498099,0.212247205
01041,36034,0.012108108,0.004580153,0.008163265,0.011527094
01041,36049,0.366378378,0.711450382,0.379591837,0.388965517
01041,36323,0.001081081,0.006106870,0.004081633,0.001477833
01041,36037,0.002594595,0.003053435,0.000000000,0.002561576
01041,36046,0.057621622,0.021374046,0.004081633,0.053990148
01041,36036,0.046378378,0.025954198,0.000000000,0.043940887
01041,36035,0.097621622,0.041221374,0.420408163,0.101773399
01041,36042,0.053729730,0.009160305,0.008163265,0.049753695
01041,36071,0.046270270,0.025954198,0.032653061,0.044630542
01041,36041,0.090702703,0.056488550,0.012244898,0.086600985
01041,36009,0.133405405,0.053435115,0.106122449,0.127586207
01041,36467,0.000324324,0.000000000,0.000000000,0.000295567
01041,36028,0.091783784,0.041221374,0.024489796,0.086896552
01043,35621,0.001726684,0.000532340,0.000000000,0.001607949
01043,35016,0.023264796,0.009848283,0.012211669,0.022057762
01043,35053,0.049823924,0.010114453,0.018995929,0.046280072
01043,35540,0.001431330,0.000266170,0.000000000,0.001319343
01043,35033,0.042803590,0.010380623,0.008141113,0.039765817
01043,35179,0.102692264,0.043385680,0.078697422,0.097734441
01043,35976,0.000227195,0.000000000,0.000000000,0.000206147
01043,35058,0.117732591,0.112589832,0.100407056,0.117071059
01043,35056,0.033534022,0.141070003,0.001356852,0.041373766
01043,35622,0.016630694,0.001597019,0.009497965,0.015357975
01043,35019,0.020265818,0.010114453,0.009497965,0.019316003
01043,35057,0.153220493,0.077455417,0.107191316,0.146653198
01043,35619,0.000295354,0.000000000,0.000000000,0.000267992
01043,35055,0.226650006,0.460207612,0.493894166,0.248799192
01043,35087,0.011723276,0.002927868,0.009497965,0.011008267
01043,35083,0.034124730,0.012243812,0.008141113,0.032035292
01043,35077,0.148812905,0.104072398,0.139755767,0.145210167
01043,35070,0.000000000,0.000266170,0.000000000,0.000020615
01043,35541,0.000181756,0.000000000,0.000000000,0.000164918
01043,35098,0.014858571,0.002927868,0.002713704,0.013750026
01045,36303,0.021091903,0.039070227,0.094594595,0.023782254
01045,36330,0.067856087,0.028684471,0.050675676,0.064845382
01045,36360,0.397791076,0.454500495,0.466216216,0.403018258
01045,36350,0.104942376,0.037586548,0.136824324,0.100990366
01045,36322,0.175384161,0.256676558,0.207770270,0.181567069
01045,36311,0.034906915,0.013847676,0.010135135,0.032978508
01045,36352,0.028701241,0.009396637,0.003378378,0.026881358
01045,36371,0.000000000,0.000494560,0.000000000,0.000033686
01045,36345,0.003509161,0.000989120,0.000000000,0.003267534
01045,36361,0.058916962,0.136003956,0.003378378,0.063060028
01045,36353,0.009640957,0.003956479,0.000000000,0.009061510
01045,36374,0.021018026,0.012858556,0.000000000,0.020043118
01045,36362,0.076241135,0.005934718,0.027027027,0.070470929
01047,36773,0.008426504,0.001364256,0.002310803,0.007502300
01047,36749,0.011303847,0.002728513,0.007510110,0.010404133
01047,36701,0.558368958,0.602091860,0.634893125,0.566459056
01047,36785,0.006700099,0.002728513,0.001733102,0.006086772
01047,36703,0.285185794,0.346066394,0.329867129,0.292660486
01047,36761,0.015537652,0.011823556,0.002310803,0.014438389
01047,36775,0.018908254,0.007276035,0.002888504,0.017021728
01047,36759,0.042707991,0.014097317,0.001733102,0.037971548
01047,36767,0.036336731,0.005911778,0.016175621,0.032734093
01047,36758,0.016524170,0.005911778,0.000577701,0.014721495
01049,35954,0.001768372,0.000404204,0.000000000,0.001651968
01049,35765,0.000666763,0.000404204,0.000000000,0.000639471
01049,35771,0.000811712,0.000000000,0.000000000,0.000746050
01049,35951,0.027134367,0.005254648,0.003558719,0.025339053
01049,35979,0.011856791,0.004850445,0.000000000,0.011217394
01049,35968,0.103812147,0.216248989,0.067615658,0.110681836
01049,35971,0.065197855,0.036782538,0.049822064,0.063094509
01049,35962,0.089607189,0.036782538,0.064056940,0.085742453
01049,35957,0.027308306,0.005658852,0.007117438,0.025578855
01049,35978,0.066908248,0.026677445,0.030249110,0.063707335
01049,35984,0.029946369,0.015359741,0.012455516,0.028722922
01049,35975,0.014813741,0.001212611,0.000000000,0.013695345
01049,35981,0.033396144,0.024252223,0.058718861,0.033172577
01049,35963,0.023800551,0.002829426,0.010676157,0.022221630
01049,35983,0.000579794,0.000000000,0.000000000,0.000532893
01049,35986,0.108392521,0.096604689,0.101423488,0.107511124
01049,35967,0.223771561,0.452303961,0.503558719,0.243025765
01049,35961,0.054732570,0.016976556,0.040925267,0.052036983
01049,35989,0.045745760,0.010913500,0.010676157,0.042924516
01049,35959,0.000840702,0.000000000,0.000000000,0.000772695
01049,35988,0.025365995,0.012126112,0.026690391,0.024513069
01049,35966,0.020321786,0.011317704,0.010676157,0.019583811
01049,35974,0.023220757,0.023039612,0.001779359,0.022887746
01051,36025,0.042521273,0.030272788,0.036679537,0.041619517
01051,36080,0.035094191,0.010312708,0.129343629,0.034513194
01051,36024,0.084501500,0.060212908,0.040540541,0.082333771
01051,36054,0.192858197,0.231869594,0.071428571,0.194088625
01051,35136,0.000295116,0.000000000,0.000000000,0.000271579
01051,36022,0.092764743,0.025615436,0.027027027,0.087425882
01051,36026,0.022158280,0.007651364,0.011583012,0.021047391
01051,35010,0.008976440,0.002328676,0.030888031,0.008781062
01051,36093,0.115291919,0.063539587,0.023166023,0.110691169
01051,36092,0.257021298,0.376912841,0.301158301,0.265695017
01051,36066,0.026658797,0.058549568,0.223938224,0.031141085
01051,36078,0.105602282,0.127079175,0.086872587,0.106843797
01051,36051,0.004844818,0.001330672,0.003861004,0.004594215
01051,36020,0.011411146,0.004324684,0.013513514,0.010953696
01053,36432,0.013468539,0.006685237,0.000000000,0.012644054
01053,36562,0.004836193,0.000557103,0.012254902,0.004619045
01053,36441,0.096983879,0.055153203,0.073529412,0.093034106
01053,36420,0.003484139,0.002785515,0.000000000,0.003359306
01053,36543,0.000000000,0.000557103,0.000000000,0.000046657
01053,36502,0.428445138,0.469637883,0.463235294,0.432557271
01053,36426,0.445241810,0.455710306,0.448529412,0.446181123
01053,36483,0.007540302,0.006128134,0.002450980,0.007325153
01053,36503,0.000000000,0.002785515,0.000000000,0.000233285
01055,36271,0.000073693,0.000000000,0.000000000,0.000066096
01055,35961,0.004403176,0.000765990,0.000000000,0.004015334
01055,35905,0.052801268,0.028150134,0.042281219,0.050497373
01055,35972,0.008345769,0.002489468,0.000000000,0.007700188
01055,35957,0.000460583,0.000000000,0.000000000,0.000413100
01055,35121,0.000055270,0.000000000,0.000000000,0.000049572
01055,35990,0.000018423,0.000191498,0.000000000,0.000033048
01055,35952,0.040678716,0.007468403,0.003933137,0.037195545
01055,35901,0.190534092,0.308119494,0.408062930,0.204335900
01055,35907,0.069990236,0.022979701,0.050147493,0.065600317
01055,35954,0.119069990,0.110111069,0.095378564,0.117898807
01055,35902,0.022771237,0.107238606,0.001966568,0.029710169
01055,35956,0.078372851,0.032937572,0.015732547,0.073399650
01055,35906,0.095432856,0.126005362,0.153392330,0.099044912
01055,36272,0.010556569,0.003446955,0.000000000,0.009765690
01055,35904,0.134748245,0.105706626,0.117994100,0.131960739
01055,35903,0.171687024,0.144389123,0.111111111,0.168313560
01057,35594,0.122844369,0.034916201,0.010638298,0.114682463
01057,35546,0.157228018,0.099162011,0.042553191,0.151097300
01057,35542,0.075793059,0.018156425,0.005319149,0.070499126
01057,35574,0.021609538,0.002793296,0.000000000,0.019906778
01057,35555,0.561635086,0.832402235,0.930851064,0.587201398
01057,35559,0.000000000,0.001396648,0.000000000,0.000097106
01057,35563,0.006387056,0.000000000,0.000000000,0.005826374
01057,35554,0.035980413,0.008379888,0.010638298,0.033598757
01057,35549,0.018522461,0.001396648,0.000000000,0.016993591
01057,35545,0.000000000,0.001396648,0.000000000,0.000097106
01059,35654,0.228840953,0.128180961,0.206779661,0.221980018
01059,35653,0.320139851,0.599434496,0.423728814,0.339933394
01059,35582,0.131934824,0.113100848,0.084745763,0.129881926
01059,35674,0.001055479,0.000000000,0.000000000,0.000968816
01059,35571,0.027970183,0.017907634,0.006779661,0.026945201
01059,35565,0.012203971,0.004712535,0.016949153,0.011807448
01059,35581,0.168876575,0.084825636,0.244067797,0.164819861
01059,35585,0.050201201,0.031102733,0.000000000,0.048077505
01059,35593,0.053631506,0.020735156,0.016949153,0.050862852
01059,35564,0.005145458,0.000000000,0.000000000,0.004722979
01061,36477,0.192923572,0.295869356,0.074468085,0.199144856
01061,36352,0.003006783,0.000000000,0.000000000,0.002785696
01061,36344,0.216418432,0.215177714,0.234042553,0.216442083
01061,36318,0.032025732,0.004803074,0.000000000,0.029994817
01061,36314,0.025522691,0.013448607,0.074468085,0.025006478
01061,36349,0.000000000,0.000960615,0.000000000,0.000064784
01061,36305,0.023914412,0.005763689,0.000000000,0.022544701
01061,36313,0.000000000,0.000960615,0.000000000,0.000064784
01061,36340,0.207188309,0.329490874,0.436170213,0.216830785
01061,36316,0.036990420,0.014409222,0.000000000,0.035242291
01061,36322,0.003706035,0.000960615,0.000000000,0.003498316
01061,36453,0.032934760,0.013448607,0.000000000,0.031420057
01061,36301,0.007412069,0.000960615,0.000000000,0.006931848
01061,36375,0.217956786,0.103746398,0.180851064,0.210028505
01063,35443,0.205516706,0.093103448,0.066666667,0.198792977
01063,35480,0.014957265,0.003448276,0.000000000,0.014264813
01063,35491,0.000000000,0.003448276,0.000000000,0.000182882
01063,35448,0.000000000,0.003448276,0.000000000,0.000182882
01063,35462,0.521756022,0.789655172,0.900000000,0.538039503
01063,35469,0.026612277,0.027586207,0.000000000,0.026517922
01063,36740,0.231157731,0.079310345,0.033333333,0.222019020
01065,36765,0.079266841,0.020408163,0.010075567,0.073484848
01065,36756,0.002380386,0.002267574,0.000000000,0.002272727
01065,36742,0.029159724,0.024943311,0.002518892,0.027813853
01065,36744,0.455486789,0.746031746,0.942065491,0.490259740
01065,35441,0.080338015,0.034013605,0.005037783,0.074891775
01065,36738,0.003332540,0.000000000,0.000000000,0.003030303
01065,36776,0.103070697,0.020408163,0.005037783,0.094913420
01065,35474,0.246965008,0.151927438,0.035264484,0.233333333
01067,36303,0.001948718,0.000000000,0.000000000,0.001775535
01067,36350,0.008205128,0.005215124,0.000000000,0.007849734
01067,36353,0.082769231,0.029986962,0.010869565,0.077749743
01067,36310,0.475179487,0.546284224,0.831521739,0.486403140
01067,36373,0.032923077,0.015645372,0.005434783,0.031212036
01067,36317,0.026461538,0.009126467,0.010869565,0.024950939
01067,36319,0.044410256,0.015645372,0.000000000,0.041584899
01067,36345,0.328102564,0.378096480,0.141304348,0.328473974
01069,36376,0.021248908,0.003259637,0.008187773,0.018842036
01069,36302,0.028592144,0.135204082,0.000545852,0.039774087
01069,36370,0.008291350,0.000566893,0.000000000,0.007179438
01069,36352,0.028034430,0.011479592,0.008733624,0.025606663
01069,36312,0.054061088,0.010062358,0.034934498,0.048548956
01069,36321,0.014277481,0.004393424,0.011462882,0.013082532
01069,36319,0.014221710,0.004676871,0.009279476,0.013002760
01069,36305,0.138182967,0.103741497,0.147925764,0.134590533
01069,36375,0.011117101,0.003543084,0.005458515,0.010099076
01069,36350,0.005186741,0.000850340,0.000000000,0.004546977
01069,36343,0.015932033,0.003826531,0.001091703,0.014135516
01069,36345,0.013292186,0.002976190,0.002183406,0.011806187
01069,36301,0.339870982,0.317743764,0.381004367,0.338582300
01069,36320,0.032607685,0.009637188,0.013646288,0.029467605
01069,36303,0.275083192,0.388038549,0.375545852,0.290735334
01071,35745,0.007669443,0.004259851,0.002801120,0.007393339
01071,35966,0.048218414,0.024494143,0.014005602,0.046293156
01071,35746,0.014751752,0.003727370,0.005602241,0.013938818
01071,35744,0.044181865,0.011714590,0.047619048,0.042155599
01071,35771,0.069905692,0.031948882,0.067226891,0.067455742
01071,35772,0.085941800,0.088391906,0.106442577,0.086346063
01071,35755,0.007963011,0.003194888,0.002801120,0.007596826
01071,35769,0.163957286,0.156017039,0.196078431,0.163840467
01071,35768,0.213937103,0.523429180,0.322128852,0.234958964
01071,35776,0.056768559,0.021299255,0.011204482,0.053957810
01071,35766,0.003009064,0.001597444,0.002801120,0.002916638
01071,35978,0.021577190,0.005324814,0.016806723,0.020484298
01071,35748,0.002165058,0.001064963,0.000000000,0.002068778
01071,35774,0.002311842,0.001597444,0.008403361,0.002340094
01071,35764,0.011852776,0.006922258,0.002801120,0.011429153
01071,35740,0.059520752,0.032481363,0.086834734,0.058129282
01071,35752,0.039594877,0.020234292,0.033613445,0.038289358
01071,35958,0.060584933,0.026091587,0.019607843,0.057891881
01071,35979,0.007339180,0.003194888,0.002801120,0.007020281
01071,35751,0.004990643,0.000000000,0.002801120,0.004646273
01071,35765,0.073758761,0.033013845,0.047619048,0.070847182
01073,35036,0.000002848,0.000075141,0.000150455,0.000014841
01073,35142,0.000000000,0.000050094,0.000000000,0.000004947
01073,35071,0.021693618,0.014827802,0.012563003,0.020715379
01073,35062,0.007516998,0.001778334,0.000300910,0.006713020
01073,35006,0.005212621,0.001302442,0.000225683,0.004662506
01073,35127,0.013373363,0.005385097,0.003159558,0.012248664
01073,35116,0.006198176,0.001327489,0.000225683,0.005520803
01073,35209,0.043184997,0.081127113,0.157676973,0.050696408
01073,35211,0.046648684,0.025998748,0.066501166,0.045262176
01073,35212,0.019916199,0.012498435,0.021214173,0.019226346
